Tender_ID,tender_externalreference,tender_title,Work_Description,Tender_Category,Tender_Type,Form_of_Contract,Product_Category,Fiscal_Year,Is_Multi_Currency_Allowed_For_BOQ,Two_Stage_Tender_(Y/N),Independent_External_Monitor,Published_Date,PreBid_Meeting_Date,Tender_Validity_in_Days,NDA_Tender_(Y/N),Preferential_Bidding_allowed,Payment_Mode,Bid_Opening_Date,Organisation_Chain,Department,location,Pincode,No_of_Bids_Received,Date_of_Award_Contract,Awarded_Price_(In_Rs),Bidder_Name,Value_Of_Tender_(In_Rs),Tender_Stage,Season (Computed),Scheme (Computed),Response_Type (Computed),BTC_flag (Computed),DISTRICT (Computed),REVENUE_CIRCLE (Computed)
2021_PWD_23865_14,CEDEV/RIDFXXVII/210/2021-22/01,RE_RIDF-XXVII_Goalpara East_01 Construction of road on Extension of Bolbola Marginal Bund along the Left Bank of River Jinari under RIDF-XXVII of NABARD for the year 2021-22,RE_RIDF-XXVII_Goalpara East_01 Construction of road on Extension of Bolbola Marginal Bund along the Left Bank of River Jinari under RIDF-XXVII of NABARD for the year 2021-22,Works,Open Tender,Item Rate,Civil Works,2021-2022,No,No,,29-12-2021 18:00,05-01-2022 12:00,180,No,No,Offline,19-01-2022 14:30,Public Works Roads Department,Public Works Roads Department,Goalpara East,781003,,,,"['SHAHI MD. KARIM', 'UNICON PROJECTS PVT. LTD.', 'M/S MANJULA CONSTRUCTION', 'Puberun Real Estate Pvt. Ltd.', 'm/s s s d construction', 'Rubul Bhatta', 'Rajib Ahmed', 'BHASKAR JYOTI HALOI', 'Ajanta Kalita', 'Tech.Point Engineers', 'SRI SAILEN BAISHYA', 'Kamal Medhi', 'Raju Mesh', 'Jayanti Contractors and Engineers Ltd.']","4,85,45,000",Financial Evaluation,Post-Monsoon,RIDF,Preparedness Measures,FALSE,GOALPARA,#N/A
2021_PWD_23865_16,CEDEV/RIDFXXVII/210/2021-22/01,"RE_RIDF-XXVII_Jaleswar_01 Construction of Road cum Embankment of B/Dyke (L/B) from Kharmuja to Nichinpur (ch 25.15km to ch 28.15km), under RIDF-XXVII of NABARD for the year 2021-22, Jaleswar LAC","RE_RIDF-XXVII_Jaleswar_01 Construction of Road cum Embankment of B/Dyke (L/B) from Kharmuja to Nichinpur (ch 25.15km to ch 28.15km), under RIDF-XXVII of NABARD for the year 2021-22, Jaleswar LAC",Works,Open Tender,Item Rate,Civil Works,2021-2022,No,No,,29-12-2021 18:00,05-01-2022 12:00,180,No,No,Offline,19-01-2022 14:30,Public Works Roads Department,Public Works Roads Department,Jaleswar,781003,1,27-Jun-22,INR 37904400.00,"['UNICON PROJECTS PVT. LTD.', 'Ahmed Nur Alom', 'Nozrul Islam', 'Hafizur Rahman', 'Rajib Ahmed', 'Merajul Haque', 'Rajib Sahu', 'Jayanti Contractors and Engineers Ltd.']","4,21,16,000",AOC,Post-Monsoon,RIDF,Preparedness Measures,FALSE,GOALPARA,Lakhipur
2021_DoWR_21325_1,GOALPARA/2020-21/SOPD-G/I,Protection of Smashan ghat at Lakhipur town from the erosion of river Jinjiram 2020-21.,Protection of Smashan ghat at Lakhipur town from the erosion of river Jinjiram 2020-21.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,18-02-2021 18:30,,180,No,No,Online,01-03-2021 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,GOALPARA,783101,2,15-May-21,INR 13374172.34,['SURAJIT ROY'],"1,48,61,017",AOC,Pre-Monsoon,SOPD,Preparedness Measures,FALSE,GOALPARA,Lakhipur
2021_DoWR_20998_1,GOALPARA/2020-21/RIDF/I,Anti-Erosion measures to restore the left bank of river Dudhnoi at Salbari area.,Anti-Erosion measures to restore the left bank of river Dudhnoi at Salbari area.,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,05-02-2021 18:00,,180,No,No,Online,17-02-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,GOALPARA,783101,1,15-May-21,INR 16123585.32,['SURAJIT ROY'],"1,79,16,090",AOC,Pre-Monsoon,RIDF,Preparedness Measures,FALSE,GOALPARA,Lakhipur
2021_ICD_22646_1,AIDC/IGC/GCM/UGEIF/ 2018-19/6074,"Construction of 800m internal road, 1600m brick masonry road side drain and 8 nos RCC box culvert at Industrial Growth Centre, Matia, Goalpara, Assam under SOPD scheme.","Construction of 800m internal road, 1600m brick masonry road side drain and 8 nos RCC box culvert at Industrial Growth Centre, Matia, Goalpara, Assam under SOPD scheme.",Works,Open Tender,Item Rate,Civil Works,2021-2022,No,No,,21-08-2021 13:00,,120,No,No,Offline,21-09-2021 14:00,Industries and Commerce Department||Assam Industrial Development Corporation Ltd - ICD,Industries and Commerce Department,"Industrial Growth Centre, Mornai, Matia, Goalpara",783101,6,17-Feb-22,INR 23821600.00,['Dhrubajyoti Dutta'],"2,97,77,000",AOC,Monsoon,SOPD,Preparedness Measures,FALSE,GOALPARA,Balijana
2022_PWD_23955_4,CE/Commn/30/ RIDF-27/21-22-PH-2,RE/RIDF-XXVII/ Lakhipur /1,Construction of embankment cum road Dyke along L/B of river Barak from Singerbond to SM Road under RIDF-XXVII of NABARD for the year 2021-22,Works,Open Tender,Item Rate,Civil Works ��� Roads,2021-2022,No,No,,04-01-2022 14:00,17-01-2022 16:00,180,No,No,Offline,24-01-2022 14:30,Public Works Roads Department,Public Works Roads Department,Sonai,783129,,,,,"7,63,53,000",Financial Bid Opening,Pre-Monsoon,RIDF,Preparedness Measures,FALSE,GOALPARA,Lakhipur
2022_DoWR_24627_2,NLP/SDRF/PITHAGURI/2021-22/1,"Immediate measures for flood damage restoration work at Pithaguri, 80 No. Solmari and its adjoining areas on R/B of river Dikrong under SDRF for the year 2021-22","Immediate measures for flood damage restoration work at Pithaguri, 80 No. Solmari and its adjoining areas on R/B of river Dikrong under SDRF for the year 2021-22",Works,Open Tender,Works,Civil Works,2021-2022,No,No,,28-03-2022 18:00,,180,No,No,Online,04-04-2022 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,North Lakhimpur,787001,,,,"['RAM SAGAR PRASAD', 'Yugant Infrastructure Private Limited']","4,99,99,647",Financial Evaluation,Pre-Monsoon,SDRF,Immediate Measures,FALSE,LAKHIMPUR,Narayanpur
2022_DoWR_24828_1,BADARPUR/2021-22/SDRF/4,Immediate Measures for restoration of flood damage of dyke along R/B of river Borak from Katigorah to Harinagar BOP Camp under SDRF for the year 2021-22 (Restoration of Madarpur area).,Immediate Measures for restoration of flood damage of dyke along R/B of river Borak from Katigorah to Harinagar BOP Camp under SDRF for the year 2021-22 (Restoration of Madarpur area).,Works,Open Tender,Works,Civil Works,2021-2022,No,No,,22-03-2022 18:00,,180,No,No,Online,02-04-2022 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Madarpur (Haritikor Pt-II),788805,3,14-Jul-22,INR 44999663.00,['UCN CONSTRUCTION COMPANY PRIVATE LIMITED'],"4,99,99,625",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Ramkrishna Nagar
2022_PWD_25907_1,CE/Commn/5/22-23/1_SDRF,Charaihagi to Bakulaguri Road,Permanent Restoration of Charaihagi to Bakulaguri Road at 7th km and 8th kmn by providing boulder protection along eroded portion by river Kapili under SDRF for the year 2021-22,Works,Open Tender,Item Rate,Civil Works ��� Roads,2022-2023,No,No,,09-06-2022 18:00,,180,No,No,Online,23-06-2022 11:00,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Public Works Roads Department,Nagaon,781309,,,,,"4,99,97,000",Financial Bid Opening,Monsoon,SDRF,Immediate Measures,FALSE,NAGAON,Kampur
2021_DoWR_21485_1,DIB/SDRF/NOTUNGAON/2020-21/1,I/M to restore flood damages by river Dibru along the L/B near Notun gaon Tourism Project site under SDRf for 2020-21,I/M to restore flood damages by river Dibru along the L/B near Notun gaon Tourism Project site under SDRf for 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,26-02-2021 09:00,,180,No,No,Online,09-03-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,3,15-Sep-21,INR 44994699.28,"['Sri Pranab Chetia', 'Sri Pradip Kumar Adhyapak', 'M/S NORTHERN GASES']","4,99,96,887",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,DIBRUGARH,#N/A
2021_DoWR_21759_1,DHM/SDRF/BARMANGAON/2020-21/1,Immediate measures for restoration of Jiadhal L/B embankment from Barman Gaon to its downstream (Ch. 8200m to Ch. 10200m) under SDRF for 2020-21,Immediate measures for restoration of Jiadhal L/B embankment from Barman Gaon to its downstream (Ch. 8200m to Ch. 10200m) under SDRF for 2020-21,Works,Open Tender,Works,Civil Works,2021-2022,No,No,,28-05-2021 18:55,,180,No,No,Online,08-06-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dhemaji,787057,5,30-Oct-21,INR 44907486.84,"['Assam Builders JV', 'SANJIB BORUAH TAPAN MEDHI (JV)', 'DHRUBAJYOTI GOGOI-ANIL BORGOHAIN JV']","4,98,99,979",AOC,Monsoon,SDRF,Immediate Measures,FALSE,DHEMAJI,Jonai
2021_UDD_20340_1,TMB/CIDF/2021/001,IMPROVEMENT OF ROADS IN TINSUKIA UNDER CIDF GROUP 1,PAVER BLOCK ROADS ON GSB AND WBM RCC DRAIN AND CULVERT,Works,Open Tender,Works,Civil Works,2020-2021,No,No,TENDER CLASS WILL BE 1-B OR EQIVALENT,22-01-2021 16:00,25-01-2021 11:30,120,No,No,Offline,30-01-2021 14:00,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,Urban Development Department,TINSUKIA TOWN,786125,2,25-Feb-21,INR 49765409.15,['RANJAN KALITA'],"4,97,66,700",,Pre-Monsoon,CIDF,Preparedness Measures,FALSE,TINSUKIA,Tinsukia
2020_UDD_19429_1,TMB/CIDF/2020/002,IMPROVEMENT OF ROADS IN TINSUKIA UNDER CIDF,ROAD DRAIN CULVERT,Works,Open Tender,Works,Civil Works,2020-2021,No,No,NIL,26-11-2020 14:00,,120,No,No,Offline,03-12-2020 14:00,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,Urban Development Department,TINSUKIA TOWN,786125,2,25-Jan-21,INR 49624072.54,"['M/S B.B. Enterprise', 'Sri Lachit Phukon']","4,97,29,100",,Post-Monsoon,CIDF,Preparedness Measures,FALSE,TINSUKIA,Tinsukia
2017_DoWR_1917_1,Barpeta/NABARD/2016-17/1,Safarkamarpk1,Anti-erosion measures to protect Safarkamar and its adjoining area from the erosion of river Beki,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,15-03-2017 18:00,,180,No,No,Offline,03-04-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781301,6,,,,36199409,To be Opened,Pre-Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_1918_1,Barpeta/NABARD/2016-17/1,Safarkamarpk2,Anti-erosion measures to protect Safarkamar and its adjoining area from the erosion of river Beki,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,15-03-2017 18:00,,180,No,No,Offline,03-04-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781301,26,,,,3305113,To be Opened,Pre-Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_1949_1,Barpeta/NABARD/2016-17/3,SundardiaSatra,Anti-Erosion measures to Protect Sundardia Satra and its adjoining area from the erosion of river Nakhanda,Works,Open Tender,Works,Civil Works,2016-2017,No,No,,20-03-2017 18:00,,180,No,No,Offline,08-04-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781301,7,,,,40247658,To be Opened,Pre-Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_ICD_2125_11,EE-G/NIT/690/2017-18/32/42-45 dtd12/4/2017,Construction of two nos. RCC Box Culvert at MIE Pathsala District  Barpeta Gr11,Construction of two nos RCC Box Culvert at MIE Pathsala District Barpeta Gr11,Works,Open Tender,Item Rate,Civil Works,2017-2018,No,No,,17-04-2017 10:30,,180,No,No,Offline,11-05-2017 14:30,Industries and Commerce Department||Commissioner Industries and Commerce Assam,Industries and Commerce Department,Pathsala Barpeta,781325,6,,,,1189050,To be Opened,Pre-Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_3759_1,BAR/RIDF-XXIII/2,Sundardiasatra RIDF XXIII,Anti-Erosion measures to Protect Sundardia Satra and its adjoining area from the erosion of river Nakhanda,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,04-11-2017 18:00,,180,No,No,Offline,24-11-2017 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781301,0,,,,40247669,To be Opened,Pre-Monsoon,RIDF,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_4059_1,BAR/DW/1,Sluice DW Barpeta,CONSTRUCTION OF SLUICE GATE ON THE LEFT SIDE EMBANKMENT OF MORA CHAULKHOWA RIVER AT BARPETA TOWN,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,29-11-2017 18:00,,180,No,No,Offline,19-12-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781329,3,,,,9820499,Technical Evaluation,Post-Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_4073_1,BAR/RIDF-XXIII/2,Sunderdiasatra PK1,Anti Erosion measures to Protect Sundardia Satra and its adjoining area from the erosion of river Nakhanda,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,29-11-2017 18:00,,180,No,No,Offline,19-12-2017 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781329,8,06-06-2018 00:00,40247669,"RAJIB LOHIA-GAZA ENGINEERING PVT LTD JV,Suresh Tosniwal- Shree Construction JV",40247669,AOC,Post-Monsoon,RIDF,Preparedness Measures,FALSE,BARPETA,Barpeta
2017_DoWR_4111_1,BAR/RIDF-XXIII/3,Safarkamar 1,A/E measures to protect Safarkamar and its adjoining area from erosion of river Beki,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,02-12-2017 18:00,,180,No,No,Offline,22-12-2017 14:05,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781315,5,,,,39522586,Financial Evaluation,Pre-Monsoon,RIDF,Preparedness Measures,FALSE,BARPETA,#N/A
2021_DoWR_21443_1,DIB/SDRF/DHERA/2020-21-1,I/M to restore the flood damages by river Noadihing at Dhera Tiniali area under SDRF for 2020-21,I/M to restore the flood damages by river Noadihing at Dhera Tiniali area under SDRF for 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,24-02-2021 18:00,,180,No,No,Online,08-03-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,3,15-Sep-21,INR 44547502.35,"['Sri Pranab Chetia', 'Sri Pradip Kumar Adhyapak']","4,94,99,974",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,DIBRUGARH,#N/A
2021_DoWR_21450_1,UAID/SDRF/NEAMATIGHAT/2020-21,Immediate measures to restore Affaulaghat area of Neamatighat from flood devastation of river Brahmaputra under SDRF for the year 2020-21,Immediate measures to restore Affaulaghat area of Neamatighat from flood devastation of river Brahmaputra under SDRF for the year 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,24-02-2021 18:55,,180,No,No,Online,08-03-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785001,2,31-Dec-21,INR 44547110.19,['SANJIB BORUAH TAPAN MEDHI (JV)'],"4,94,99,539",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,JORHAT,#N/A
2022_DoWR_24548_1,GHY. EAST/2021-22/SDRF/II,Immediate measures to restore the Left Bank of river Brahmaputtra at Kajolichowki area under SDRF for the year 2021-22.,Immediate measures to restore the Left Bank of river Brahmaputtra at Kajolichowki area under SDRF for the year 2021-22.,Works,Open Tender,Works,Civil Works,2021-2022,No,No,,04-03-2022 18:50,,180,No,No,Online,17-03-2022 15:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,GUWAHATI EAST,781008,,,,,"4,59,99,698",To be Opened,Pre-Monsoon,SDRF,Immediate Measures,FALSE,KAMRUP METRO,#N/A
2021_DoWR_21446_1,UAID/SDRF/DAINIGAON/2020-21-1,Immediate measures to restore B/Dyke from Gohaingaon to Charigaon at Dainigaon area from flood devastation of river Brahmaputra under SDRF for the year 2020-21,Immediate measures to restore B/Dyke from Gohaingaon to Charigaon at Dainigaon area from flood devastation of river Brahmaputra under SDRF for the year 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,24-02-2021 18:00,,180,No,No,Online,08-03-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Jorhat,785001,3,17-Jan-22,INR 40497687.58,['SANJIB BORUAH TAPAN MEDHI (JV)'],"4,49,99,930",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,JORHAT,Jorhat West
2022_DoWR_24948_1,GOALPARA/2021-22/SDRF/IV,Immediate measures to protect the Baladmari Pt-II and its adjoining area from the erosion of river Brahmaputra under SDRF for the year 2021-22,Immediate measures to protect the Baladmari Pt-II and its adjoining area from the erosion of river Brahmaputra under SDRF for the year 2021-22,Works,Open Tender,Works,Civil Works,2022-2023,No,No,,01-04-2022 18:30,,180,No,No,Online,11-04-2022 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,GOALPARA,783101,,,,,"4,49,99,803",To be Opened,Pre-Monsoon,SDRF,Immediate Measures,FALSE,GOALPARA,Matia
2022_DoWR_24825_1,BADARPUR/2021-22/SDRF/3,Immediate measures for restoration of flood damage of dyke along R/B of river Borak from Gonirgram to Katigorah under SDRF for the year 2021-22 (Restoration of breach like damages at Mohadevpur area).,Immediate measures for restoration of flood damage of dyke along R/B of river Borak from Gonirgram to Katigorah under SDRF for the year 2021-22 (Restoration of breach like damages at Mohadevpur area).,Works,Open Tender,Works,Civil Works,2021-2022,No,No,,22-03-2022 18:00,,180,No,No,Online,02-04-2022 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Mohadevpur,788025,,,,,"4,49,99,604",Retender,Pre-Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Badarpur
2022_DoWR_24825_2,BADARPUR/2021-22/SDRF/3,Immediate measures for restoration of flood damage of dyke along R/B of river Borak from Gonirgram to Katigorah under SDRF for the year 2021-22 (Restoration of breach like damages at Mohadevpur area).,Immediate measures for restoration of flood damage of dyke along R/B of river Borak from Gonirgram to Katigorah under SDRF for the year 2021-22 (Restoration of breach like damages at Mohadevpur area).,Works,Open Tender,Works,Civil Works,2022-2023,No,No,,20-04-2022 18:00,,180,No,No,Online,30-04-2022 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Mohadevpur,788025,,,,,"4,49,99,604",Financial Bid Opening,Pre-Monsoon,SDRF,Immediate Measures,FALSE,KARIMGANJ,Badarpur
2021_DoWR_21445_1,DIB/SDRF/AITHAN/2020-21-1,I/M to restore flood damages at Tingkhong Bhoga Ali area of Bogeebil Aithan Bund for 2020-21,I/M to restore flood damages at Tingkhong Bhoga Ali area of Bogeebil Aithan Bund for 2020-21,Works,Open Tender,Works,Civil Works,2020-2021,No,No,,24-02-2021 18:00,,180,No,No,Online,08-03-2021 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Dibrugarh,786005,7,18-Sep-21,INR 38221550.11,"['Utpal Gogoi', 'Yugant Infrastructure Private Limited', 'M/S. M.P. AGARWALLA', 'RANJAN DUTTA, BOLIN DOWERAH-JV', 'SUDIP PRADIP JV', 'M/S KAVIYA ENTERPRISE, SANTOSH GARODIA-JV', 'REZWAN ANSARI NAVISH TULSHYAN JV']","4,24,70,748",AOC,Pre-Monsoon,SDRF,Immediate Measures,FALSE,DIBRUGARH,Tingkhong
2022_PWD_25498_6,DMJ/TRD/SDRF-1/2021-22/248-57 Dated 06.05.2022,Repair and Restoration of flood damages of culvert No.4/1 at Sankarpur LP School to Cheniachuk Ch.6830.00m under SDRF for the year 2021-22,Repair and Restoration of flood damages of culvert No.4/1 at Sankarpur LP School to Cheniachuk Ch.6830.00m under SDRF for the year 2021-22,Works,Open Tender,Works,Civil Works ��� Roads,2022-2023,No,No,,11-05-2022 10:00,11-05-2022 12:00,180,No,No,Online,24-05-2022 10:00,Public Works Roads Department,Public Works Roads Department,Dhemaji,787057,,,,,"39,67,969",Technical Bid Opening,Post-Monsoon,SDRF,Immediate Measures,FALSE,DHEMAJI,Dhemaji
2017_DoWR_4637_1,BAR/MnR/17-18/2,Bahari MnR,MnR to recoupment of B Dyke from Bahari to Baghbar at different reaches for the year 2017 18,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,25-12-2017 18:00,,180,No,No,Offline,04-01-2018 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781329,16,,,,4624687,Financial Bid Opening,Post-Monsoon,,Preparedness Measures,FALSE,BARPETA,Baghbor
2017_DoWR_4638_1,BAR/MnR/17-18/1,Kanaragaon MnR,MnR to protect Kanara gaon and its adjoining areas from the erosion of river Brahmaputra for the year 2017 18,Works,Open Tender,Works,Civil Works,2017-2018,No,No,,25-12-2017 18:00,,180,No,No,Offline,04-01-2018 14:00,Department of Water Resources||Chief Engineer - DoWR,Department of Water Resources,Barpeta,781329,12,,,,4936635,Technical Evaluation,Post-Monsoon,,Preparedness Measures,FALSE,BARPETA,Baghbor
2022_PWD_26137_1,DRRD/TB/NIT/COM/2018-19/482,Immediate Restoration of Flood Damaged Road of Kaldoba Gharialdanga Tamarhat near Jinkata Road under SDRF for the year 2021-22 (Repairs to Bridge approaches of RCC Br. No. 3/2),Immediate Restoration of Flood Damaged Road of Kaldoba Gharialdanga Tamarhat near Jinkata Road under SDRF for the year 2021-22 (Repairs to Bridge approaches of RCC Br. No. 3/2),Works,Open Tender,Item Rate,Civil Works,2022-2023,No,No,,01-07-2022 11:00,05-07-2022 16:00,180,No,No,Online,16-07-2022 16:00,Public Works Roads Department,Public Works Roads Department,Golokganj,783335,,,,,"39,48,000",To be Opened,Pre-Monsoon,SDRF,Immediate Measures,FALSE,DHUBRI,Agamoni
2022_PWD_25960_2,SE/BDRC/ NIT/BNGN/46/2022-23/5 Dated 08/06/2022,Immediate Restoration for flood damaged of Dharmapur Borghola Road under SDRF for the year2021-22,Immediate Restoration for flood damaged of Dharmapur Borghola Road under SDRF for the year2021-22,Works,Open Tender,Item Rate,Civil Works ��� Roads,2022-2023,No,No,,14-06-2022 11:00,15-06-2022 16:00,180,No,No,Online,24-06-2022 16:00,Public Works Roads Department,Public Works Roads Department,Abhyapuri,783383,,,,"['MANOJ KUMAR ROY', 'Ritu Kumar Das', 'Rudra Kumar Pathak']","38,64,000",,Monsoon,SDRF,Immediate Measures,FALSE,BONGAIGAON,Boitamari
2022_BoTC_26084_1,No. TECH- 40/SE(R and B)/e-tender/2020-21/Pt-I/20,"Rest. of flood damaged road from Kachugaon Sonkosh Road to Dumbazar via Pokalagi Road (Eroded at Ch.450.00m to Ch.650.00m, resurfacing from Ch.0.00m to Ch.800.00, providing GSB from Ch.800.00m to Ch.2500.00m) under SDRF for the year 21-22.Pkg.176_6","Rest. of flood damaged road from Kachugaon Sonkosh Road to Dumbazar via Pokalagi Road (Eroded at Ch.450.00m to Ch.650.00m, resurfacing from Ch.0.00m to Ch.800.00, providing GSB from Ch.800.00m to Ch.2500.00m) under SDRF for the year 21-22.Pkg.176_6",Works,Open Tender,Item Rate,Civil Works ��� Roads,2022-2023,No,No,,23-06-2022 10:00,,180,No,No,Online,06-07-2022 15:30,Bodoland Territorial Council||PWD-BTC,Bodoland Territorial Council,Kokrajhar,783370,,,,,"37,99,710",Technical Evaluation,Monsoon,SDRF,Immediate Measures,TRUE,KOKRAJHAR,Gossaigaon
2021_PWD_22222_1,SE(GSSC)/TB-01/NIT/2021/02 dated 20.07.2021,Restoration of flood damages to from Bansali to Puthimari Bazar (Reconstruction of Box Cell Culvert 2 X 3 X 3 m with Approaches) under SDRF for the year 2020-21. Package No. SDRF_GSSC_01,Restoration of flood damages to from Bansali to Puthimari Bazar (Reconstruction of Box Cell Culvert 2 X 3 X 3 m with Approaches) under SDRF for the year 2020-21. Package No. SDRF_GSSC_01,Works,Open Tender,Item Rate,Construction Works,2021-2022,No,No,,23-07-2021 14:00,,90,No,No,Offline,12-08-2021 10:00,Public Works Roads Department,Public Works Roads Department,Mankachar,783121,,,,,"36,89,789",Technical Evaluation,Monsoon,SDRF,Immediate Measures,FALSE,SOUTH SALMARA MANCACHAR,Mankachar
2022_PWD_25502_1,SE/BRC/NIT/186/2022-23/535,BRC/SDRF/2021-22/5,SDRF Works,Works,Open Tender,Works,Civil Works,2022-2023,No,No,,12-05-2022 10:00,,180,No,No,Online,18-05-2022 14:00,Public Works Roads Department,Public Works Roads Department,Jania,781314,,,,"['M/s A.B. ENTERPRISE', 'Build worth Trade Engineers']","35,37,800",,Post-Monsoon,SDRF,Immediate Measures,FALSE,BARPETA,Baghbor
2018_PWD_7017_1,BRRD/SOPD-ODS/2017-18/02,BRRD/SOPD-ODS/2017-18/02,Maintenance/Repair of PMGSY Road of Khairabari Narsingbari road Package No AS-01-07(Phase-III)for the year 2017-18(Sub way/By pass road due to River Beki erosion at 10th Km of Barpeta Road Bahbari Road) under SOPD for the year 2017-18,Works,Open Tender,Item Rate,Civil Works ��� Roads,2018-2019,No,No,,27-04-2018 14:00,,90,No,No,Offline,04-05-2018 11:00,Public Works Roads Department,Public Works Roads Department,"PWD, Barpeta Rurai Road division",781301,2,,,,23587000,Technical Evaluation,Pre-Monsoon,SOPD,Immediate Measures,FALSE,BARPETA,Barnagar
2018_ID_7448_4,NIT_NO_CMD_CAD_LA_T_7_2016_62,Silt clearence of Main Canal,Earth work in excavation of Main canal from ch 0.00 m to 1000.00 m of Pahumara CAD project,Works,Open Tender,Percentage,Civil Works,2018-2019,No,No,,30-05-2018 10:00,,180,No,No,Offline,14-06-2018 15:00,Irrigation Department,Irrigation Department,Sarupeta_Barpeta,781318,7,22-06-2018 00:00,1526800,"BIJAN BAYAN,GOPESH KALITA,Utpal Kakati",1526800,AOC,Monsoon,,Preparedness Measures,FALSE,BARPETA,Barpeta
2022_PWD_25960_1,SE/BDRC/ NIT/BNGN/46/2022-23/5 Dated 08/06/2022,Restoration to damaged Tripple HP culvert at 6th km on Tulungia Bargola road by providing 6.00 m single span RCC Bridge under SDRF for the year 2021-22,Restoration to damaged Tripple HP culvert at 6th km on Tulungia Bargola road by providing 6.00 m single span RCC Bridge under SDRF for the year 2021-22,Works,Open Tender,Item Rate,Civil Works ��� Roads,2022-2023,No,No,,14-06-2022 11:00,15-06-2022 16:00,180,No,No,Online,24-06-2022 16:00,Public Works Roads Department,Public Works Roads Department,Abhyapuri,783383,,,,"['Kanchan Moni Barkalita', 'MANOJ KUMAR ROY', 'Rudra Kumar Pathak', 'Sri Bhupen Nath']","35,00,000",AOC,Monsoon,SDRF,Immediate Measures,FALSE,BONGAIGAON,Srijangram
